uuid,age,gender,dem_has_children,age_group,country_code,rural,dem_education_level,dem_full_time_job,normalized_job_code,question_bbi_2016wave4_basicincome_awareness,question_bbi_2016wave4_basicincome_vote,question_bbi_2016wave4_basicincome_effect,question_bbi_2016wave4_basicincome_argumentsfor,question_bbi_2016wave4_basicincome_argumentsagainst,normalized_job_title,country
5ec04ad0-dcba-0133-0f82-0a81e8b09a82,1988,female,nO,26_39,FR,city,high,yes,e55556364d2096578fd153e9800e826f,I have heard just a little about it,I would vote against it,‰Û_ gain additional skills,None of the above,It is against the principle of linking merit and reward,database consultant,France
228dd970-da75-0133-2e92-0a81e8b09a82,34 years old,Male,YES,26_39,FR,Country,high,yes,e55556364d2096578fd153e9800e826f,I know something about it,I would probably vote for it,‰Û_ spend more time with my family,It increases appreciation for household work and volunteering,It might encourage people to stop working,database consultant,France
d399f810-d945-0133-145c-0a81e8b09a82,40 years old,FeMale,yES,40_65,FR,city,low,yes,e55556364d2096578fd153e9800e826f,I have heard just a little about it,I would not vote,A basic income would not affect my work choices,None of the above,None of the above,database consultant,France
d42057f0-d941-0133-c645-0a81e8b09a82,44 years old,Male,NO,40_65,FR,city,medium,yes,e55556364d2096578fd153e9800e826f,I have heard just a little about it,I would vote for it,‰Û_ gain additional skills,It encourages financial independence and self-responsibility,It is impossible to finance,database consultant,France
66219690-dcac-0133-e9c0-0a81e8b09a82,45 years old,male,nO,40_65,FR,city,medium,yes,e55556364d2096578fd153e9800e826f,I know something about it,I would probably vote for it,‰Û_ work as a freelancer,It reduces anxiety about financing basic needs,It is impossible to finance,database consultant,France
36c7b3e0-dc58-0133-a285-0a81e8b09a82,35 years old,male,nO,26_39,GB,urban,high,yes,e55556364d2096578fd153e9800e826f,I know something about it,I would probably vote for it,‰Û_ spend more time with my family,"It increases solidarity, because it is funded by everyone",Only the people who need it most should get something from the state,database consultant,Great Britain
38184c70-d956-0133-8b5b-0a81e8b09a82,44 years old,male,nO,40_65,GB,rural,low,yes,e55556364d2096578fd153e9800e826f,I have never heard of it,I would not vote,None of the above,None of the above,None of the above,database consultant,Great Britain
ed9bb0b0-db9e-0133-9cf1-0a81e8b09a82,43 years old,FeMale,yES,40_65,GB,urban,low,yes,e55556364d2096578fd153e9800e826f,I understand it fully,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It increases dependence on the state | Only the people who need it most should get something from the state | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,database consultant,Great Britain
4cd45c40-dac0-0133-c44d-0a81e8b09a82,40 years old,male,yES,40_65,GB,urban,medium,yes,e55556364d2096578fd153e9800e826f,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It might encourage people to stop working,database consultant,Great Britain
d0334250-dc00-0133-fc7a-0a81e8b09a82,33 years old,male,nO,26_39,GB,urban,low,yes,e55556364d2096578fd153e9800e826f,I have heard just a little about it,I would vote for it,‰Û_ gain additional skills,It encourages financial independence and self-responsibility | It creates more equality of opportunity | It increases appreciation for household work and volunteering,It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,database consultant,Great Britain
395bacc0-dcf7-0133-6395-0a81e8b09a82,31 years old,male,NO,26_39,GB,urban,high,yes,e55556364d2096578fd153e9800e826f,I know something about it,I would vote for it,‰Û_ spend more time with my family,It creates more equality of opportunity,It might encourage people to stop working | It increases dependence on the state,database consultant,Great Britain
d65830f0-dc10-0133-0d4a-0a81e8b09a82,43 years old,male,yES,40_65,GB,rural,medium,yes,e55556364d2096578fd153e9800e826f,I understand it fully,I would not vote,None of the above,None of the above,None of the above,database consultant,Great Britain
2832c890-dd41-0133-24e1-0a81e8b09a82,51 years old,female,YES,40_65,GB,city,low,yes,e55556364d2096578fd153e9800e826f,I have heard just a little about it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state | It might encourage people to stop working,database consultant,Great Britain
899a0120-dd3a-0133-105c-0a81e8b09a82,38 years old,Male,YES,26_39,GB,urban,high,yes,e55556364d2096578fd153e9800e826f,I understand it fully,I would vote for it,‰Û_ work less,It creates more equality of opportunity,It might encourage people to stop working,database consultant,Great Britain
729a76c0-dc4f-0133-0ea8-0a81e8b09a82,37 years old,Fem,NO,26_39,GB,city,high,yes,e55556364d2096578fd153e9800e826f,I know something about it,I would probably vote against it,‰Û_ work less,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering | It reduces bureaucracy and administrative expenses,Only the people who need it most should get something from the state | It is against the principle of linking merit and reward | It is impossible to finance | It might encourage people to stop working,database consultant,Great Britain
7af88940-d98c-0133-ef0e-0a81e8b09a82,37 years old,male,YES,26_39,GR,urban,,yes,e55556364d2096578fd153e9800e826f,I understand it fully,I would vote against it,‰Û_ look for a different job,None of the above,Only the people who need it most should get something from the state,database consultant,Greece
fbcd5800-dd92-0133-b6ab-0a81e8b09a82,40 years old,female,YES,40_65,GR,urban,high,yes,e55556364d2096578fd153e9800e826f,I understand it fully,I would probably vote for it,‰Û_ do more volunteering work,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It encourages financial independence and self-responsibility | It increases appreciation for household work and volunteering",It is impossible to finance | Only the people who need it most should get something from the state,database consultant,Greece
533e1a50-db8b-0133-d4f2-0a81e8b09a82,35 years old,female,yES,26_39,HU,rural,high,yes,e55556364d2096578fd153e9800e826f,I understand it fully,I would vote for it,‰Û_ spend more time with my family,It reduces anxiety about financing basic needs,It increases dependence on the state,database consultant,Hungary
e65f9690-dcdb-0133-731f-0a81e8b09a82,1990,FeMale,nO,26_39,HU,rural,high,yes,e55556364d2096578fd153e9800e826f,I have never heard of it,I would not vote,None of the above,None of the above,None of the above,database consultant,Hungary
5b649500-dcbd-0133-5b01-0a81e8b09a82,1994,female,nO,14_25,IE,Country,high,yes,e55556364d2096578fd153e9800e826f,I have heard just a little about it,I would probably vote for it,‰Û_ look for a different job,It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state | It is impossible to finance,database consultant,Ireland
0980f280-d8d2-0133-5ba8-0a81e8b09a82,2000,male,NO,14_25,IT,Country,low,yes,e55556364d2096578fd153e9800e826f,I have never heard of it,I would vote for it,‰Û_ work as a freelancer,It reduces bureaucracy and administrative expenses,It increases dependence on the state | Only the people who need it most should get something from the state,database consultant,Italy
3dad5d90-da7c-0133-8d39-0a81e8b09a82,42 years old,male,nO,40_65,IT,rural,no,yes,e55556364d2096578fd153e9800e826f,I understand it fully,I would vote against it,‰Û_ work less,None of the above,It is against the principle of linking merit and reward | It is impossible to finance,database consultant,Italy
aa4a5310-dacd-0133-7c08-0a81e8b09a82,44 years old,Male,yES,40_65,IT,rural,medium,yes,e55556364d2096578fd153e9800e826f,I understand it fully,I would not vote,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone",It is impossible to finance,database consultant,Italy
4af953c0-da79-0133-83c5-0a81e8b09a82,43 years old,Fem,yES,40_65,IT,urban,medium,yes,e55556364d2096578fd153e9800e826f,I know something about it,I would vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It creates more equality of opportunity | It increases appreciation for household work and volunteering,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | Only the people who need it most should get something from the state,database consultant,Italy
98d923e0-daf4-0133-2dc0-0a81e8b09a82,48 years old,Male,YES,40_65,IT,urban,high,yes,e55556364d2096578fd153e9800e826f,I understand it fully,I would probably vote for it,None of the above,"It increases solidarity, because it is funded by everyone | It reduces anxiety about financing basic needs",It is impossible to finance | It might encourage people to stop working,database consultant,Italy
c6b3dac0-d974-0133-359c-0a81e8b09a82,59 years old,male,YES,40_65,IT,rural,high,yes,e55556364d2096578fd153e9800e826f,I understand it fully,I would vote for it,A basic income would not affect my work choices,It creates more equality of opportunity,None of the above,database consultant,Italy
b6df9a60-dbb1-0133-24a1-0a81e8b09a82,48 years old,female,nO,40_65,IT,urban,low,yes,e55556364d2096578fd153e9800e826f,I have heard just a little about it,I would vote for it,‰Û_ work less,It reduces bureaucracy and administrative expenses,Only the people who need it most should get something from the state,database consultant,Italy
92e16f80-d9a6-0133-56f2-0a81e8b09a82,46 years old,FeMale,yES,40_65,IT,urban,medium,yes,e55556364d2096578fd153e9800e826f,I know something about it,I would vote for it,‰Û_ do more volunteering work,It increases appreciation for household work and volunteering,It increases dependence on the state,database consultant,Italy
714deba0-de5d-0133-28f1-0a81e8b09a82,48 years old,female,YES,40_65,IT,urban,medium,yes,e55556364d2096578fd153e9800e826f,I understand it fully,I would vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone",Only the people who need it most should get something from the state,database consultant,Italy
90af7510-d99b-0133-d83c-0a81e8b09a82,40 years old,Fem,nO,40_65,IT,urban,high,yes,e55556364d2096578fd153e9800e826f,I have heard just a little about it,I would vote for it,A basic income would not affect my work choices,It creates more equality of opportunity | It encourages financial independence and self-responsibility,Only the people who need it most should get something from the state | It is impossible to finance | It increases dependence on the state,database consultant,Italy
b8469150-dd21-0133-99e6-0a81e8b09a82,45 years old,Fem,YES,40_65,IT,urban,high,yes,e55556364d2096578fd153e9800e826f,I know something about it,I would vote against it,A basic income would not affect my work choices,None of the above,It is impossible to finance | It is against the principle of linking merit and reward | It might encourage people to stop working | Only the people who need it most should get something from the state,database consultant,Italy
04161d30-da5c-0133-0e0a-0a81e8b09a82,41 years old,male,YES,40_65,NL,urban,medium,yes,e55556364d2096578fd153e9800e826f,I know something about it,I would vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs",Only the people who need it most should get something from the state | It might encourage people to stop working,database consultant,Netherlands
fea9c8a0-d9bc-0133-ba5c-0a81e8b09a82,58 years old,male,yES,40_65,NL,rural,medium,yes,e55556364d2096578fd153e9800e826f,I know something about it,I would probably vote for it,‰Û_ work less,It encourages financial independence and self-responsibility,It might encourage people to stop working,database consultant,Netherlands
2b6213f0-da62-0133-3684-0a81e8b09a82,1991,female,nO,juvenile,NL,city,medium,yes,e55556364d2096578fd153e9800e826f,I have heard just a little about it,I would not vote,None of the above,None of the above,None of the above,database consultant,Netherlands
9a6fbee0-da14-0133-9941-0a81e8b09a82,1994,male,NO,14_25,PL,rural,medium,yes,e55556364d2096578fd153e9800e826f,I know something about it,I would probably vote for it,‰Û_ stop working,It reduces anxiety about financing basic needs,It might encourage people to stop working,database consultant,Poland
89792190-d972-0133-f772-0a81e8b09a82,58 years old,Fem,yES,40_65,PL,city,high,yes,e55556364d2096578fd153e9800e826f,I know something about it,I would probably vote against it,A basic income would not affect my work choices,It creates more equality of opportunity,Foreigners might come to my country and take advantage of the benefit,database consultant,Poland
c7239560-d9b4-0133-d447-0a81e8b09a82,52 years old,Male,yES,40_65,PL,Non-Rural,medium,yes,e55556364d2096578fd153e9800e826f,I know something about it,I would vote against it,‰Û_ spend more time with my family,It reduces anxiety about financing basic needs,It might encourage people to stop working,database consultant,Poland
84b5cce0-da72-0133-d243-0a81e8b09a82,39 years old,female,yES,26_39,PL,Non-Rural,medium,yes,e55556364d2096578fd153e9800e826f,I understand it fully,I would vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone",None of the above,database consultant,Poland
6613eff0-d9c1-0133-2e7c-0a81e8b09a82,34 years old,male,nO,26_39,PL,city,high,yes,e55556364d2096578fd153e9800e826f,I understand it fully,I would vote against it,A basic income would not affect my work choices,None of the above,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | Only the people who need it most should get something from the state | It is against the principle of linking merit and reward | It is impossible to finance,database consultant,Poland
5cd862f0-d9c8-0133-0379-0a81e8b09a82,1991,male,YES,14_25,PL,rural,high,yes,e55556364d2096578fd153e9800e826f,I know something about it,I would probably vote against it,A basic income would not affect my work choices,It creates more equality of opportunity | It increases appreciation for household work and volunteering,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It increases dependence on the state | It is against the principle of linking merit and reward,database consultant,Poland
93757c70-d99a-0133-aa83-0a81e8b09a82,41 years old,FeMale,NO,40_65,PT,city,low,yes,e55556364d2096578fd153e9800e826f,I have never heard of it,I would probably vote for it,‰Û_ work less,It creates more equality of opportunity,Foreigners might come to my country and take advantage of the benefit,database consultant,Portugal
42847270-d9bb-0133-b41b-0a81e8b09a82,48 years old,male,NO,40_65,PT,Non-Rural,high,yes,e55556364d2096578fd153e9800e826f,I understand it fully,I would probably vote against it,‰Û_ work less,It reduces anxiety about financing basic needs | It creates more equality of opportunity,It might encourage people to stop working | It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state | Only the people who need it most should get something from the state,database consultant,Portugal
1df54ae0-da5d-0133-5d33-0a81e8b09a82,1987,female,NO,26_39,RO,city,high,yes,e55556364d2096578fd153e9800e826f,I have never heard of it,I would vote for it,A basic income would not affect my work choices,It creates more equality of opportunity | It reduces anxiety about financing basic needs,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state,database consultant,Romania
93c837a0-d969-0133-791e-0a81e8b09a82,38 years old,Male,YES,26_39,RO,urban,high,yes,e55556364d2096578fd153e9800e826f,I understand it fully,I would not vote,A basic income would not affect my work choices,None of the above,None of the above,database consultant,Romania
43972bc0-d8e9-0133-c3e5-0a81e8b09a82,1995,male,NO,juvenile,RO,urban,high,yes,e55556364d2096578fd153e9800e826f,I understand it fully,I would probably vote for it,‰Û_ work less,It reduces bureaucracy and administrative expenses,It is impossible to finance,database consultant,Romania
67553d90-dccd-0133-fdaf-0a81e8b09a82,41 years old,male,yES,40_65,RO,urban,high,yes,e55556364d2096578fd153e9800e826f,I understand it fully,I would vote for it,‰Û_ look for a different job,It reduces bureaucracy and administrative expenses | It reduces anxiety about financing basic needs,It increases dependence on the state,database consultant,Romania
da9fec80-dadd-0133-2083-0a81e8b09a82,41 years old,male,yES,40_65,RO,urban,high,yes,e55556364d2096578fd153e9800e826f,I know something about it,I would vote for it,‰Û_ do more volunteering work,It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses,It is against the principle of linking merit and reward | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,database consultant,Romania
4f5386d0-d9d6-0133-d5ef-0a81e8b09a82,47 years old,male,YES,40_65,RO,city,medium,yes,e55556364d2096578fd153e9800e826f,I have heard just a little about it,I would vote for it,None of the above,It creates more equality of opportunity,It is impossible to finance,database consultant,Romania
0afd9af0-d8f6-0133-aecf-0a81e8b09a82,36 years old,male,yES,26_39,RO,Non-Rural,high,yes,e55556364d2096578fd153e9800e826f,I understand it fully,I would probably vote against it,A basic income would not affect my work choices,None of the above,It might encourage people to stop working | It is against the principle of linking merit and reward,database consultant,Romania
bb9664c0-d9b3-0133-2dc1-0a81e8b09a82,49 years old,male,YES,40_65,SE,urban,low,yes,e55556364d2096578fd153e9800e826f,I understand it fully,I would not vote,‰Û_ gain additional skills,None of the above,None of the above,database consultant,Sweden
2202e6b0-d8e9-0133-c397-0a81e8b09a82,1990,male,NO,26_39,SK,Country,medium,yes,e55556364d2096578fd153e9800e826f,I understand it fully,I would vote for it,‰Û_ do more volunteering work,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering | It creates more equality of opportunity",It is against the principle of linking merit and reward | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state,database consultant,Slovakia
96c62760-d8d4-0133-62ed-0a81e8b09a82,44 years old,male,YES,40_65,BE,countryside,,yes,d24ffac92c24fb0e7bd1abc5fc3b6254,I have never heard of it,I would not vote,None of the above,None of the above,None of the above,data manager,Belgium
33247ab0-da45-0133-e783-0a81e8b09a82,50 years old,female,yES,40_65,CZ,urban,medium,yes,d24ffac92c24fb0e7bd1abc5fc3b6254,I have never heard of it,I would vote for it,‰Û_ spend more time with my family,It reduces anxiety about financing basic needs,It increases dependence on the state,data manager,Czechia
8bc09390-dc6d-0133-7c13-0a81e8b09a82,63 years old,female,yES,40_65,DE,countryside,high,yes,d24ffac92c24fb0e7bd1abc5fc3b6254,I have heard just a little about it,I would probably vote against it,None of the above,None of the above,None of the above,data manager,Germany
e9889b80-d9b2-0133-192f-0a81e8b09a82,1999,male,YES,juvenile,DK,urban,high,yes,d24ffac92c24fb0e7bd1abc5fc3b6254,I have heard just a little about it,I would probably vote for it,None of the above,None of the above,It increases dependence on the state | Only the people who need it most should get something from the state | It is impossible to finance | It might encourage people to stop working,data manager,Denmark
7fde1e60-d8e6-0133-07b9-0a81e8b09a82,52 years old,male,YES,40_65,FI,city,low,yes,d24ffac92c24fb0e7bd1abc5fc3b6254,I understand it fully,I would vote for it,A basic income would not affect my work choices,It reduces bureaucracy and administrative expenses,Only the people who need it most should get something from the state,data manager,Finland
bee18160-da73-0133-0dd1-0a81e8b09a82,1986,female,yES,26_39,FR,rural,medium,yes,d24ffac92c24fb0e7bd1abc5fc3b6254,I have never heard of it,I would not vote,None of the above,It reduces anxiety about financing basic needs | It creates more equality of opportunity,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,data manager,France
41444470-d8be-0133-0e12-0a81e8b09a82,60 years old,male,yES,40_65,GB,Non-Rural,low,yes,d24ffac92c24fb0e7bd1abc5fc3b6254,I know something about it,I would probably vote for it,‰Û_ spend more time with my family,It encourages financial independence and self-responsibility,Foreigners might come to my country and take advantage of the benefit,data manager,Great Britain
6c8d7630-db9e-0133-9b98-0a81e8b09a82,1993,male,YES,14_25,GB,city,low,yes,d24ffac92c24fb0e7bd1abc5fc3b6254,I understand it fully,I would probably vote against it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It increases dependence on the state | It might encourage people to stop working | Only the people who need it most should get something from the state | It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit,data manager,Great Britain
242b7690-db48-0133-4192-0a81e8b09a82,42 years old,male,yES,40_65,IT,urban,medium,yes,d24ffac92c24fb0e7bd1abc5fc3b6254,I know something about it,I would probably vote for it,‰Û_ do more volunteering work,"It creates more equality of opportunity | It increases solidarity, because it is funded by everyone | It encourages financial independence and self-responsibility",It is against the principle of linking merit and reward | It is impossible to finance | It might encourage people to stop working,data manager,Italy
fa4b26c0-de6b-0133-754d-0a81e8b09a82,45 years old,Fem,YES,40_65,IT,Non-Rural,medium,yes,d24ffac92c24fb0e7bd1abc5fc3b6254,I know something about it,I would vote against it,A basic income would not affect my work choices,None of the above,It might encourage people to stop working | It is against the principle of linking merit and reward | It is impossible to finance | It increases dependence on the state | Foreigners might come to my country and take advantage of the benefit,data manager,Italy
1bf2cce0-d99a-0133-1a99-0a81e8b09a82,40 years old,male,NO,40_65,IT,urban,high,yes,d24ffac92c24fb0e7bd1abc5fc3b6254,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It encourages financial independence and self-responsibility | It creates more equality of opportunity | It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is against the principle of linking merit and reward | It is impossible to finance,data manager,Italy
be9a77c0-dc9d-0133-c6a9-0a81e8b09a82,36 years old,FeMale,yES,26_39,IT,urban,high,yes,d24ffac92c24fb0e7bd1abc5fc3b6254,I understand it fully,I would vote for it,‰Û_ gain additional skills,"It increases solidarity, because it is funded by everyone",Foreigners might come to my country and take advantage of the benefit,data manager,Italy
f4b86550-dacc-0133-7a5d-0a81e8b09a82,44 years old,Fem,nO,40_65,NL,Non-Rural,,yes,d24ffac92c24fb0e7bd1abc5fc3b6254,I have heard just a little about it,I would probably vote for it,A basic income would not affect my work choices,It creates more equality of opportunity,It might encourage people to stop working,data manager,Netherlands
78a42c90-da37-0133-7cff-0a81e8b09a82,45 years old,male,yES,40_65,PT,rural,low,yes,d24ffac92c24fb0e7bd1abc5fc3b6254,I have heard just a little about it,I would vote for it,‰Û_ do more volunteering work,It creates more equality of opportunity,None of the above,data manager,Portugal
35610710-dc10-0133-0ad8-0a81e8b09a82,47 years old,male,NO,40_65,BE,rural,high,yes,ccd7528fb38f16077360c5b67c9700c4,I know something about it,I would vote for it,‰Û_ work less,It reduces bureaucracy and administrative expenses | It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering | It encourages financial independence and self-responsibility,None of the above,data communications analyst,Belgium
fc3e2c60-da46-0133-0fc0-0a81e8b09a82,39 years old,female,NO,26_39,BG,urban,high,yes,ccd7528fb38f16077360c5b67c9700c4,I have never heard of it,I would vote for it,‰Û_ spend more time with my family,"It increases solidarity, because it is funded by everyone",Foreigners might come to my country and take advantage of the benefit,data communications analyst,Bulgaria
42775720-d995-0133-f926-0a81e8b09a82,1986,female,nO,26_39,CY,urban,high,yes,ccd7528fb38f16077360c5b67c9700c4,I understand it fully,I would probably vote for it,‰Û_ stop working,It reduces anxiety about financing basic needs,It increases dependence on the state,data communications analyst,Cyprus
3586d6f0-dad4-0133-3961-0a81e8b09a82,47 years old,Male,NO,40_65,CZ,urban,medium,yes,ccd7528fb38f16077360c5b67c9700c4,I have never heard of it,I would vote for it,‰Û_ gain additional skills,It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs,It increases dependence on the state | It might encourage people to stop working,data communications analyst,Czechia
1d306060-dcda-0133-1bd2-0a81e8b09a82,39 years old,female,NO,26_39,DE,city,medium,yes,ccd7528fb38f16077360c5b67c9700c4,I know something about it,I would probably vote for it,‰Û_ work less,It encourages financial independence and self-responsibility,It might encourage people to stop working,data communications analyst,Germany
29e43400-dd3a-0133-0f10-0a81e8b09a82,61 years old,FeMale,yES,40_65,DE,countryside,high,yes,ccd7528fb38f16077360c5b67c9700c4,I have heard just a little about it,I would probably vote against it,None of the above,None of the above,It might encourage people to stop working,data communications analyst,Germany
4e8e60e0-dd3e-0133-8d47-0a81e8b09a82,45 years old,male,nO,40_65,DE,city,high,yes,ccd7528fb38f16077360c5b67c9700c4,I know something about it,I would vote for it,‰Û_ do more volunteering work,It encourages financial independence and self-responsibility | It reduces bureaucracy and administrative expenses,It might encourage people to stop working | It is impossible to finance,data communications analyst,Germany
c1eef750-d9b8-0133-d873-0a81e8b09a82,1990,male,YES,26_39,DE,city,low,yes,ccd7528fb38f16077360c5b67c9700c4,I know something about it,I would probably vote for it,‰Û_ look for a different job,"It increases solidarity, because it is funded by everyone | It creates more equality of opportunity | It encourages financial independence and self-responsibility",It is impossible to finance,data communications analyst,Germany
fee33680-da56-0133-c1d5-0a81e8b09a82,1991,male,NO,juvenile,DE,Country,medium,yes,ccd7528fb38f16077360c5b67c9700c4,I know something about it,I would probably vote for it,‰Û_ work less,It encourages financial independence and self-responsibility | It creates more equality of opportunity,It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,data communications analyst,Germany
a30fb120-dacb-0133-76c5-0a81e8b09a82,43 years old,male,nO,40_65,DE,rural,,yes,ccd7528fb38f16077360c5b67c9700c4,I have heard just a little about it,I would probably vote for it,‰Û_ do more volunteering work,It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses | It increases appreciation for household work and volunteering,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is impossible to finance | Only the people who need it most should get something from the state,data communications analyst,Germany
7cec1e50-de59-0133-3082-0a81e8b09a82,54 years old,female,yES,40_65,DE,city,low,yes,ccd7528fb38f16077360c5b67c9700c4,I have heard just a little about it,I would probably vote against it,A basic income would not affect my work choices,It increases appreciation for household work and volunteering,It might encourage people to stop working | It is against the principle of linking merit and reward,data communications analyst,Germany
1b28e7e0-db46-0133-966d-0a81e8b09a82,1989,female,nO,26_39,DE,rural,high,yes,ccd7528fb38f16077360c5b67c9700c4,I have never heard of it,I would vote against it,‰Û_ work less,None of the above,It is against the principle of linking merit and reward | It is impossible to finance | It might encourage people to stop working,data communications analyst,Germany
a2f12020-da16-0133-9f3f-0a81e8b09a82,1988,Male,nO,26_39,DE,rural,medium,yes,ccd7528fb38f16077360c5b67c9700c4,I know something about it,I would probably vote against it,‰Û_ gain additional skills,It reduces bureaucracy and administrative expenses,It is impossible to finance,data communications analyst,Germany
5becab50-de6a-0133-7135-0a81e8b09a82,1996,female,NO,juvenile,DE,rural,low,yes,ccd7528fb38f16077360c5b67c9700c4,I have heard just a little about it,I would probably vote for it,‰Û_ spend more time with my family,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,It increases dependence on the state | It might encourage people to stop working,data communications analyst,Germany
c2bc35d0-de04-0133-c977-0a81e8b09a82,46 years old,female,nO,40_65,DE,Country,high,yes,ccd7528fb38f16077360c5b67c9700c4,I have heard just a little about it,I would vote against it,‰Û_ work less,None of the above,It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit,data communications analyst,Germany
befed170-de2c-0133-70dd-0a81e8b09a82,47 years old,Fem,YES,40_65,DE,city,medium,yes,ccd7528fb38f16077360c5b67c9700c4,I understand it fully,I would probably vote against it,A basic income would not affect my work choices,It encourages financial independence and self-responsibility | It reduces bureaucracy and administrative expenses | It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,It might encourage people to stop working | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state | It increases dependence on the state,data communications analyst,Germany
e5cbdbb0-d9a5-0133-53d8-0a81e8b09a82,38 years old,male,yES,26_39,DE,countryside,medium,yes,ccd7528fb38f16077360c5b67c9700c4,I know something about it,I would probably vote for it,‰Û_ spend more time with my family,It creates more equality of opportunity,It is against the principle of linking merit and reward,data communications analyst,Germany
8099d290-da4d-0133-7843-0a81e8b09a82,46 years old,male,YES,40_65,ES,urban,medium,yes,ccd7528fb38f16077360c5b67c9700c4,I understand it fully,I would vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone",Only the people who need it most should get something from the state,data communications analyst,Spain
17b31e70-d970-0133-9115-0a81e8b09a82,41 years old,male,yES,40_65,ES,urban,low,yes,ccd7528fb38f16077360c5b67c9700c4,I understand it fully,I would probably vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone | It creates more equality of opportunity | It encourages financial independence and self-responsibility | It increases appreciation for household work and volunteering",Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state | It increases dependence on the state,data communications analyst,Spain
ee02de00-da25-0133-6808-0a81e8b09a82,50 years old,Male,YES,40_65,ES,city,medium,yes,ccd7528fb38f16077360c5b67c9700c4,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It is impossible to finance | Only the people who need it most should get something from the state,data communications analyst,Spain
b436d8b0-d9a1-0133-f9fb-0a81e8b09a82,40 years old,female,yES,40_65,ES,city,high,yes,ccd7528fb38f16077360c5b67c9700c4,I have heard just a little about it,I would probably vote for it,None of the above,None of the above,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit,data communications analyst,Spain
72cb11d0-d941-0133-c5d4-0a81e8b09a82,39 years old,female,NO,26_39,ES,city,high,yes,ccd7528fb38f16077360c5b67c9700c4,I have never heard of it,I would not vote,None of the above,None of the above,None of the above,data communications analyst,Spain
8b010f90-d8d4-0133-62d7-0a81e8b09a82,36 years old,female,nO,26_39,FI,urban,high,yes,ccd7528fb38f16077360c5b67c9700c4,I know something about it,I would probably vote against it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses,Only the people who need it most should get something from the state,data communications analyst,Finland
