uuid,age,gender,dem_has_children,age_group,country_code,rural,dem_education_level,dem_full_time_job,normalized_job_code,question_bbi_2016wave4_basicincome_awareness,question_bbi_2016wave4_basicincome_vote,question_bbi_2016wave4_basicincome_effect,question_bbi_2016wave4_basicincome_argumentsfor,question_bbi_2016wave4_basicincome_argumentsagainst,normalized_job_title
c0e913f0-da16-0133-9f92-0a81e8b09a82,59 years old,male,YES,40_65,CZ,urban,medium,yes,e2f68bf748aea2c7d2254550c0c92b23,I have heard just a little about it,I would vote against it,‰Û_ look for a different job,"It increases solidarity, because it is funded by everyone",It is against the principle of linking merit and reward | It increases dependence on the state,director of data operations
487cceb0-daa1-0133-2c74-0a81e8b09a82,44 years old,male,yES,40_65,CZ,city,medium,yes,e2f68bf748aea2c7d2254550c0c92b23,I have never heard of it,I would vote for it,‰Û_ spend more time with my family,It reduces anxiety about financing basic needs,It might encourage people to stop working,director of data operations
4cb68550-df17-0133-e629-0a81e8b09a82,53 years old,female,YES,40_65,DE,countryside,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would probably vote for it,A basic income would not affect my work choices,"It creates more equality of opportunity | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",It might encourage people to stop working | It increases dependence on the state,director of data operations
2db9ac30-d9b4-0133-301f-0a81e8b09a82,46 years old,FeMale,NO,40_65,DE,rural,low,yes,e2f68bf748aea2c7d2254550c0c92b23,I have heard just a little about it,I would not vote,A basic income would not affect my work choices,It reduces bureaucracy and administrative expenses,None of the above,director of data operations
a9d68e10-dd2a-0133-6f2b-0a81e8b09a82,37 years old,female,NO,26_39,DE,rural,medium,yes,e2f68bf748aea2c7d2254550c0c92b23,I understand it fully,I would vote for it,‰Û_ gain additional skills,It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state,director of data operations
8ea2dae0-d8c9-0133-a2ad-0a81e8b09a82,1986,female,YES,26_39,DE,Non-Rural,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would vote for it,‰Û_ look for a different job,It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It increases appreciation for household work and volunteering,It might encourage people to stop working,director of data operations
92cc3150-dbe4-0133-a6bd-0a81e8b09a82,51 years old,male,YES,40_65,DE,urban,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I have heard just a little about it,I would vote against it,‰Û_ spend more time with my family,None of the above,It might encourage people to stop working,director of data operations
a2bf3bc0-da46-0133-0d46-0a81e8b09a82,44 years old,female,YES,40_65,DE,urban,medium,yes,e2f68bf748aea2c7d2254550c0c92b23,I have heard just a little about it,I would vote against it,‰Û_ do more volunteering work,It increases appreciation for household work and volunteering,Only the people who need it most should get something from the state,director of data operations
ff5d66c0-de17-0133-055b-0a81e8b09a82,51 years old,male,NO,40_65,DE,urban,low,yes,e2f68bf748aea2c7d2254550c0c92b23,I understand it fully,I would vote for it,‰Û_ gain additional skills,It reduces bureaucracy and administrative expenses,It increases dependence on the state,director of data operations
bdf22230-d978-0133-0fa6-0a81e8b09a82,51 years old,male,NO,40_65,DK,city,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would probably vote for it,A basic income would not affect my work choices,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",It might encourage people to stop working | It is impossible to finance | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state | It increases dependence on the state,director of data operations
f28f1860-dba4-0133-234a-0a81e8b09a82,1986,female,nO,26_39,EE,Non-Rural,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I have never heard of it,I would not vote,None of the above,None of the above,None of the above,director of data operations
1f4ed870-d9fb-0133-0afa-0a81e8b09a82,43 years old,male,yES,40_65,ES,urban,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would probably vote for it,‰Û_ gain additional skills,It reduces anxiety about financing basic needs,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,director of data operations
5102f830-da20-0133-feee-0a81e8b09a82,1986,Fem,NO,26_39,ES,urban,medium,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would vote against it,‰Û_ work less,None of the above,It is impossible to finance | It might encourage people to stop working | It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state,director of data operations
59748c80-d974-0133-1624-0a81e8b09a82,35 years old,female,nO,26_39,ES,urban,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I understand it fully,I would probably vote against it,‰Û_ work as a freelancer,None of the above,It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state | It might encourage people to stop working | It increases dependence on the state | It is impossible to finance,director of data operations
79e899e0-da92-0133-d918-0a81e8b09a82,41 years old,Fem,nO,40_65,ES,city,medium,yes,e2f68bf748aea2c7d2254550c0c92b23,I have heard just a little about it,I would vote for it,‰Û_ work as a freelancer,It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility,It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit,director of data operations
9559bb60-d8e8-0133-c218-0a81e8b09a82,50 years old,female,yES,40_65,ES,city,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would vote for it,A basic income would not affect my work choices,It encourages financial independence and self-responsibility,It might encourage people to stop working,director of data operations
2319a370-d961-0133-7de2-0a81e8b09a82,36 years old,Male,YES,26_39,ES,Non-Rural,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I understand it fully,I would probably vote for it,‰Û_ look for a different job,"It increases solidarity, because it is funded by everyone | It creates more equality of opportunity",Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state | It might encourage people to stop working,director of data operations
6d2aaec0-d9ae-0133-8ed7-0a81e8b09a82,1986,FeMale,NO,26_39,ES,urban,,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would vote for it,A basic income would not affect my work choices,It encourages financial independence and self-responsibility,It is impossible to finance,director of data operations
c22d40e0-d97b-0133-c935-0a81e8b09a82,1988,Male,nO,26_39,ES,urban,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It creates more equality of opportunity | It reduces anxiety about financing basic needs,It might encourage people to stop working | It increases dependence on the state,director of data operations
6f7747f0-d97f-0133-f684-0a81e8b09a82,1992,Male,yES,14_25,FI,urban,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would probably vote against it,‰Û_ work less,It reduces anxiety about financing basic needs,It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state | Only the people who need it most should get something from the state | It is against the principle of linking merit and reward,director of data operations
448cb030-d8dc-0133-9be5-0a81e8b09a82,38 years old,Male,YES,26_39,FI,urban,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I have heard just a little about it,I would vote against it,A basic income would not affect my work choices,None of the above,It might encourage people to stop working,director of data operations
61a543c0-d990-0133-5a4b-0a81e8b09a82,53 years old,Male,yES,40_65,FR,countryside,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I understand it fully,I would probably vote for it,A basic income would not affect my work choices,It creates more equality of opportunity,It increases dependence on the state,director of data operations
3048a880-d973-0133-f9c1-0a81e8b09a82,1991,male,NO,juvenile,FR,rural,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I have heard just a little about it,I would probably vote for it,‰Û_ stop working,It reduces bureaucracy and administrative expenses | It increases appreciation for household work and volunteering | It encourages financial independence and self-responsibility,It is impossible to finance | It increases dependence on the state,director of data operations
c3a54a00-d9bf-0133-c629-0a81e8b09a82,1990,male,yES,26_39,FR,Non-Rural,low,yes,e2f68bf748aea2c7d2254550c0c92b23,I have never heard of it,I would vote for it,A basic income would not affect my work choices,It encourages financial independence and self-responsibility,None of the above,director of data operations
31c58290-dd2d-0133-5dbd-0a81e8b09a82,51 years old,FeMale,yES,40_65,FR,rural,medium,yes,e2f68bf748aea2c7d2254550c0c92b23,I understand it fully,I would probably vote for it,‰Û_ look for a different job,"It increases solidarity, because it is funded by everyone",It might encourage people to stop working | It is impossible to finance,director of data operations
fd4ecf60-d9b9-0133-dd50-0a81e8b09a82,1989,Male,NO,26_39,FR,urban,no,yes,e2f68bf748aea2c7d2254550c0c92b23,I understand it fully,I would vote for it,‰Û_ look for a different job,"It reduces anxiety about financing basic needs | It creates more equality of opportunity | It increases solidarity, because it is funded by everyone | It reduces bureaucracy and administrative expenses",It might encourage people to stop working | It increases dependence on the state,director of data operations
3e435b90-dcbc-0133-1a92-0a81e8b09a82,35 years old,FeMale,NO,26_39,FR,Non-Rural,low,yes,e2f68bf748aea2c7d2254550c0c92b23,I have never heard of it,I would probably vote for it,‰Û_ work less,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,It is impossible to finance | It might encourage people to stop working | Only the people who need it most should get something from the state,director of data operations
f116ae30-d96b-0133-1a0a-0a81e8b09a82,1988,male,YES,26_39,FR,city,medium,yes,e2f68bf748aea2c7d2254550c0c92b23,I understand it fully,I would vote for it,‰Û_ work less,"It increases solidarity, because it is funded by everyone",It is impossible to finance,director of data operations
de432600-db09-0133-75fa-0a81e8b09a82,1991,female,nO,14_25,FR,urban,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I understand it fully,I would vote against it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It increases dependence on the state | It is against the principle of linking merit and reward,director of data operations
2105b2f0-d97e-0133-f176-0a81e8b09a82,40 years old,male,yES,40_65,FR,urban,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would probably vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone | It encourages financial independence and self-responsibility | It creates more equality of opportunity | It reduces bureaucracy and administrative expenses | It reduces anxiety about financing basic needs",It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | It might encourage people to stop working,director of data operations
f3f4ab20-d8de-0133-6093-0a81e8b09a82,45 years old,male,yES,40_65,FR,Non-Rural,low,yes,e2f68bf748aea2c7d2254550c0c92b23,I understand it fully,I would not vote,A basic income would not affect my work choices,It creates more equality of opportunity,Foreigners might come to my country and take advantage of the benefit,director of data operations
03c94350-dbfc-0133-7442-0a81e8b09a82,40 years old,male,nO,40_65,FR,rural,medium,yes,e2f68bf748aea2c7d2254550c0c92b23,I have heard just a little about it,I would vote against it,‰Û_ stop working,None of the above,It might encourage people to stop working,director of data operations
d8991290-da26-0133-6c4b-0a81e8b09a82,35 years old,male,yES,26_39,FR,urban,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I have heard just a little about it,I would vote for it,‰Û_ look for a different job,It reduces anxiety about financing basic needs | It creates more equality of opportunity | It reduces bureaucracy and administrative expenses | It encourages financial independence and self-responsibility | It increases appreciation for household work and volunteering,Only the people who need it most should get something from the state | It might encourage people to stop working | It increases dependence on the state,director of data operations
5e8f85a0-dccb-0133-289e-0a81e8b09a82,35 years old,Fem,yES,26_39,FR,Non-Rural,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would vote for it,‰Û_ spend more time with my family,It reduces anxiety about financing basic needs | It creates more equality of opportunity | It increases appreciation for household work and volunteering,None of the above,director of data operations
9f56ccc0-d961-0133-ce1c-0a81e8b09a82,1991,Male,NO,14_25,FR,urban,,yes,e2f68bf748aea2c7d2254550c0c92b23,I understand it fully,I would vote for it,A basic income would not affect my work choices,None of the above,It is impossible to finance,director of data operations
64cbf1b0-dbde-0133-9594-0a81e8b09a82,40 years old,male,nO,40_65,FR,rural,medium,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would probably vote for it,‰Û_ spend more time with my family,It creates more equality of opportunity | It reduces bureaucracy and administrative expenses,Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,director of data operations
c1a531c0-dcc7-0133-eafd-0a81e8b09a82,1992,female,NO,14_25,FR,urban,low,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would probably vote for it,‰Û_ spend more time with my family,None of the above,None of the above,director of data operations
6e884250-dc7b-0133-452f-0a81e8b09a82,1988,Male,yES,26_39,GB,urban,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I have heard just a little about it,I would probably vote for it,‰Û_ look for a different job,It increases appreciation for household work and volunteering,It is impossible to finance,director of data operations
6da6f2f0-dbcb-0133-c3ee-0a81e8b09a82,40 years old,male,YES,40_65,GB,Non-Rural,medium,yes,e2f68bf748aea2c7d2254550c0c92b23,I have never heard of it,I would probably vote for it,None of the above,None of the above,Foreigners might come to my country and take advantage of the benefit,director of data operations
39d4de00-db11-0133-13b4-0a81e8b09a82,54 years old,male,yES,40_65,GB,urban,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I have heard just a little about it,I would probably vote against it,A basic income would not affect my work choices,None of the above,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | It increases dependence on the state,director of data operations
e6e3c140-dcbf-0133-4c9e-0a81e8b09a82,41 years old,female,yES,40_65,GB,rural,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I have heard just a little about it,I would probably vote against it,A basic income would not affect my work choices,None of the above,Only the people who need it most should get something from the state | It is impossible to finance | It increases dependence on the state | Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is against the principle of linking merit and reward,director of data operations
8b1a65a0-da7f-0133-314d-0a81e8b09a82,1987,male,yES,26_39,GB,urban,medium,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would probably vote for it,None of the above,"It reduces anxiety about financing basic needs | It creates more equality of opportunity | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",It increases dependence on the state | Only the people who need it most should get something from the state | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,director of data operations
d5a19290-db03-0133-5c37-0a81e8b09a82,1989,female,NO,26_39,HU,Non-Rural,low,yes,e2f68bf748aea2c7d2254550c0c92b23,I understand it fully,I would vote against it,‰Û_ gain additional skills,It reduces anxiety about financing basic needs,It might encourage people to stop working,director of data operations
f2dacf80-da41-0133-5c50-0a81e8b09a82,40 years old,Male,nO,40_65,HU,city,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would vote against it,‰Û_ work as a freelancer,It reduces bureaucracy and administrative expenses,It might encourage people to stop working | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state | Foreigners might come to my country and take advantage of the benefit,director of data operations
a6c31560-d8c8-0133-a016-0a81e8b09a82,40 years old,Fem,YES,40_65,IT,Non-Rural,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I understand it fully,I would vote for it,‰Û_ do more volunteering work,It creates more equality of opportunity,It might encourage people to stop working,director of data operations
bfae2ce0-db5e-0133-f461-0a81e8b09a82,46 years old,Fem,YES,40_65,IT,rural,low,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would vote against it,None of the above,It increases appreciation for household work and volunteering,It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state | It increases dependence on the state,director of data operations
460f4dd0-db26-0133-54e2-0a81e8b09a82,44 years old,male,nO,40_65,IT,rural,low,yes,e2f68bf748aea2c7d2254550c0c92b23,I have heard just a little about it,I would probably vote for it,‰Û_ gain additional skills,It encourages financial independence and self-responsibility,Only the people who need it most should get something from the state | It might encourage people to stop working | It increases dependence on the state | It is against the principle of linking merit and reward | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit,director of data operations
579235f0-dcb4-0133-80b0-0a81e8b09a82,40 years old,male,yES,40_65,IT,urban,medium,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would vote for it,A basic income would not affect my work choices,It creates more equality of opportunity,Foreigners might come to my country and take advantage of the benefit,director of data operations
6d445ee0-db1f-0133-5a15-0a81e8b09a82,44 years old,male,NO,40_65,IT,urban,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I understand it fully,I would vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone | It creates more equality of opportunity | It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs",None of the above,director of data operations
62ac7460-d8ce-0133-6715-0a81e8b09a82,1994,male,nO,14_25,IT,urban,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I have heard just a little about it,I would probably vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone",It might encourage people to stop working | It is impossible to finance,director of data operations
6f77fb70-dcc1-0133-5545-0a81e8b09a82,38 years old,male,NO,26_39,IT,urban,medium,yes,e2f68bf748aea2c7d2254550c0c92b23,I have heard just a little about it,I would vote for it,A basic income would not affect my work choices,It creates more equality of opportunity,Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | It might encourage people to stop working | Only the people who need it most should get something from the state,director of data operations
a2598980-dae4-0133-3814-0a81e8b09a82,43 years old,male,yES,40_65,IT,city,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I have never heard of it,I would probably vote against it,‰Û_ spend more time with my family,None of the above,Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | It might encourage people to stop working | It is against the principle of linking merit and reward | It increases dependence on the state | Only the people who need it most should get something from the state,director of data operations
fb99eab0-dd84-0133-d7e0-0a81e8b09a82,46 years old,male,yES,40_65,LT,city,medium,yes,e2f68bf748aea2c7d2254550c0c92b23,I have heard just a little about it,I would not vote,None of the above,None of the above,None of the above,director of data operations
8a073830-db00-0133-4dd8-0a81e8b09a82,41 years old,male,yES,40_65,LV,rural,medium,yes,e2f68bf748aea2c7d2254550c0c92b23,I have heard just a little about it,I would vote against it,‰Û_ stop working,None of the above,It might encourage people to stop working | Only the people who need it most should get something from the state | It is against the principle of linking merit and reward,director of data operations
ba0a0f40-da24-0133-f2e6-0a81e8b09a82,1995,female,nO,14_25,NL,rural,medium,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It creates more equality of opportunity | It encourages financial independence and self-responsibility,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,director of data operations
14f17870-db99-0133-4ce0-0a81e8b09a82,32 years old,female,NO,26_39,NL,Non-Rural,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would probably vote for it,‰Û_ work less,It creates more equality of opportunity | It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state | It might encourage people to stop working | It increases dependence on the state,director of data operations
dd67c6c0-da06-0133-0af5-0a81e8b09a82,1986,Fem,yES,26_39,NL,urban,medium,yes,e2f68bf748aea2c7d2254550c0c92b23,I understand it fully,I would probably vote against it,‰Û_ look for a different job,"It increases solidarity, because it is funded by everyone",Only the people who need it most should get something from the state,director of data operations
abe164b0-d9a4-0133-1da9-0a81e8b09a82,1993,male,nO,14_25,PL,rural,medium,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would vote against it,‰Û_ spend more time with my family,None of the above,It is impossible to finance | It is against the principle of linking merit and reward | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state | It increases dependence on the state,director of data operations
8a6ef430-db47-0133-9d8a-0a81e8b09a82,39 years old,female,YES,26_39,PL,urban,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I understand it fully,I would vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,director of data operations
45ebba90-d992-0133-62ae-0a81e8b09a82,35 years old,female,nO,26_39,PL,Non-Rural,no,yes,e2f68bf748aea2c7d2254550c0c92b23,I have never heard of it,I would not vote,A basic income would not affect my work choices,None of the above,Only the people who need it most should get something from the state,director of data operations
8e431ba0-d98e-0133-f233-0a81e8b09a82,1987,female,nO,26_39,PL,Non-Rural,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would vote against it,A basic income would not affect my work choices,It reduces bureaucracy and administrative expenses | It reduces anxiety about financing basic needs,It might encourage people to stop working | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state | It increases dependence on the state,director of data operations
38fbe6e0-da98-0133-4013-0a81e8b09a82,44 years old,male,YES,40_65,PL,urban,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I understand it fully,I would probably vote for it,‰Û_ stop working,It creates more equality of opportunity,It is against the principle of linking merit and reward,director of data operations
5679cd20-dca6-0133-b89c-0a81e8b09a82,40 years old,female,YES,40_65,PL,city,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would probably vote for it,‰Û_ spend more time with my family,It reduces bureaucracy and administrative expenses,Foreigners might come to my country and take advantage of the benefit,director of data operations
732a0830-dd8d-0133-031d-0a81e8b09a82,41 years old,Male,YES,40_65,PL,urban,low,yes,e2f68bf748aea2c7d2254550c0c92b23,I understand it fully,I would not vote,A basic income would not affect my work choices,It creates more equality of opportunity,Only the people who need it most should get something from the state,director of data operations
be9eca20-db49-0133-5167-0a81e8b09a82,1989,female,yES,26_39,PL,urban,medium,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would probably vote for it,‰Û_ work less,"It increases solidarity, because it is funded by everyone | It reduces bureaucracy and administrative expenses | It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering",It is against the principle of linking merit and reward | Only the people who need it most should get something from the state,director of data operations
d5275510-da75-0133-3379-0a81e8b09a82,41 years old,female,yES,40_65,PL,city,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would not vote,A basic income would not affect my work choices,None of the above,None of the above,director of data operations
50b2ca20-da6d-0133-3391-0a81e8b09a82,42 years old,male,NO,40_65,PL,city,medium,yes,e2f68bf748aea2c7d2254550c0c92b23,I have heard just a little about it,I would vote for it,‰Û_ work less,It creates more equality of opportunity | It increases appreciation for household work and volunteering,None of the above,director of data operations
a8150a60-d9b4-0133-d3a8-0a81e8b09a82,1994,male,NO,14_25,PL,Country,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would probably vote against it,‰Û_ look for a different job,It reduces bureaucracy and administrative expenses | It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit,director of data operations
b4111310-d8ef-0133-11ac-0a81e8b09a82,1986,Male,nO,26_39,RO,urban,medium,yes,e2f68bf748aea2c7d2254550c0c92b23,I understand it fully,I would vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It creates more equality of opportunity | It encourages financial independence and self-responsibility,None of the above,director of data operations
10c7bd30-db55-0133-ed7a-0a81e8b09a82,41 years old,Fem,yES,40_65,RO,urban,medium,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would not vote,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It is impossible to finance | Only the people who need it most should get something from the state,director of data operations
5eb6f8d0-d97a-0133-57be-0a81e8b09a82,31 years old,Male,NO,26_39,RO,city,high,yes,e2f68bf748aea2c7d2254550c0c92b23,I understand it fully,I would vote for it,A basic income would not affect my work choices,"It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It creates more equality of opportunity | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",Only the people who need it most should get something from the state,director of data operations
2e3b7160-db15-0133-f3b7-0a81e8b09a82,49 years old,Male,YES,40_65,RO,Non-Rural,low,yes,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It creates more equality of opportunity,It is against the principle of linking merit and reward,director of data operations
5f4a8e40-dbd4-0133-e162-0a81e8b09a82,1987,Fem,YES,26_39,AT,Non-Rural,high,yes,45033f83b6e0309eca9bcd76917f15d0,I understand it fully,I would not vote,‰Û_ gain additional skills,It creates more equality of opportunity | It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state,database modeler
eb3c08e0-d966-0133-fb39-0a81e8b09a82,38 years old,male,yES,26_39,BG,urban,high,yes,45033f83b6e0309eca9bcd76917f15d0,I have heard just a little about it,I would probably vote for it,‰Û_ gain additional skills,It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses,It increases dependence on the state | It is impossible to finance,database modeler
6e1ec7c0-da0c-0133-28f2-0a81e8b09a82,41 years old,male,yES,40_65,BG,urban,high,yes,45033f83b6e0309eca9bcd76917f15d0,I have heard just a little about it,I would probably vote for it,‰Û_ spend more time with my family,It creates more equality of opportunity | It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses,Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state | It might encourage people to stop working,database modeler
24c5b430-d99d-0133-9221-0a81e8b09a82,45 years old,male,YES,40_65,DE,city,medium,yes,45033f83b6e0309eca9bcd76917f15d0,I have heard just a little about it,I would probably vote for it,A basic income would not affect my work choices,It creates more equality of opportunity,It might encourage people to stop working | Only the people who need it most should get something from the state,database modeler
94da54d0-de00-0133-cf58-0a81e8b09a82,42 years old,Male,NO,40_65,DE,countryside,low,yes,45033f83b6e0309eca9bcd76917f15d0,I have heard just a little about it,I would probably vote for it,‰Û_ do more volunteering work,"It encourages financial independence and self-responsibility | It creates more equality of opportunity | It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",None of the above,database modeler
91211dc0-d93e-0133-c1aa-0a81e8b09a82,50 years old,Fem,yES,40_65,DE,city,medium,yes,45033f83b6e0309eca9bcd76917f15d0,I have never heard of it,I would probably vote against it,‰Û_ work as a freelancer,It encourages financial independence and self-responsibility,It is against the principle of linking merit and reward,database modeler
15db9fd0-d99a-0133-1a80-0a81e8b09a82,35 years old,male,NO,26_39,DE,urban,,yes,45033f83b6e0309eca9bcd76917f15d0,I understand it fully,I would vote for it,‰Û_ gain additional skills,"It increases solidarity, because it is funded by everyone | It reduces bureaucracy and administrative expenses | It reduces anxiety about financing basic needs",It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state,database modeler
96d00610-d9a0-0133-a161-0a81e8b09a82,51 years old,male,nO,40_65,DE,rural,medium,yes,45033f83b6e0309eca9bcd76917f15d0,I know something about it,I would probably vote against it,‰Û_ spend more time with my family,None of the above,It is against the principle of linking merit and reward | It increases dependence on the state | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,database modeler
f82b34f0-d8d5-0133-670c-0a81e8b09a82,41 years old,male,nO,40_65,DE,urban,medium,yes,45033f83b6e0309eca9bcd76917f15d0,I know something about it,I would probably vote for it,‰Û_ gain additional skills,"It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs | It creates more equality of opportunity | It increases solidarity, because it is funded by everyone",None of the above,database modeler
e31f9c50-dbdf-0133-465e-0a81e8b09a82,46 years old,male,nO,40_65,DE,urban,medium,yes,45033f83b6e0309eca9bcd76917f15d0,I understand it fully,I would vote for it,‰Û_ do more volunteering work,It reduces anxiety about financing basic needs,It is against the principle of linking merit and reward,database modeler
28e4cf40-de2d-0133-724f-0a81e8b09a82,1992,female,yES,14_25,DE,urban,low,yes,45033f83b6e0309eca9bcd76917f15d0,I understand it fully,I would vote for it,‰Û_ spend more time with my family,It encourages financial independence and self-responsibility,It is impossible to finance,database modeler
3770b410-da04-0133-04b7-0a81e8b09a82,33 years old,Male,nO,26_39,DE,urban,low,yes,45033f83b6e0309eca9bcd76917f15d0,I know something about it,I would probably vote against it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state | It is against the principle of linking merit and reward | It is impossible to finance,database modeler
